
FRAME 24 | Timestamp: 1774891090.8995 | Latency: 1399.00 ms | NumBeams: 25 | KeptAfter3DNMS: 13
  DETECT | R: 3.943 m | V: 0.320 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.415 | Y: 1.972 | P:1.360e+11
  DETECT | R: 1.317 m | V: 2.940 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-0.931 | Y: 0.931 | P:1.838e+10
  DETECT | R: 4.030 m | V:-0.040 m/s | Beam: -35.00 deg | AoA: -35.00 deg | X:-2.312 | Y: 3.301 | P:4.022e+10
  DETECT | R: 3.961 m | V: 0.272 m/s | Beam: -30.00 deg | AoA: -30.00 deg | X:-1.981 | Y: 3.430 | P:5.119e+10
  DETECT | R: 3.464 m | V:-0.137 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.464 | Y: 3.140 | P:1.181e+11
  DETECT | R: 5.494 m | V:-0.091 m/s | Beam: -15.00 deg | AoA: -15.00 deg | X:-1.422 | Y: 5.307 | P:3.580e+10
  DETECT | R: 3.947 m | V: 0.361 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.947 | P:2.044e+11
  DETECT | R: 1.318 m | V: 2.980 m/s | Beam:  15.00 deg | AoA:  15.00 deg | X: 0.341 | Y: 1.273 | P:1.871e+10
  DETECT | R: 4.030 m | V:-0.041 m/s | Beam:  25.00 deg | AoA:  25.00 deg | X: 1.703 | Y: 3.652 | P:4.022e+10
  DETECT | R: 3.961 m | V: 0.272 m/s | Beam:  30.00 deg | AoA:  30.00 deg | X: 1.981 | Y: 3.430 | P:5.119e+10
  DETECT | R: 3.464 m | V:-0.136 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.987 | Y: 2.838 | P:1.184e+11
  DETECT | R: 5.493 m | V:-0.103 m/s | Beam:  50.00 deg | AoA:  50.00 deg | X: 4.208 | Y: 3.531 | P:3.762e+10
  DETECT | R: 3.950 m | V: 0.411 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:1.133e+11
